Manual_Include,Updated_Entry_ID,Entry,Country,humantranslations,machinetranslations,Master_Tag,Entry_ID
N,H-33,"It's such a rape culture with these immigrants, women don't even see it as rape!","['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Farsi"", ""translation"": ""در چنین فرهنگ تجاوزی در این مهاجران، بانوان حتی آن را تجاوز به حساب نمی‌آورند.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""这些移民的强奸文化如此浓厚，妇女甚至不认为这是强奸！""}, {""language"": ""Arabic"", ""translation"": ""إنها ثقافة الاغتصاب مع هؤلاء المهاجرين، حتى أن النساء لا يرينها اغتصاباً!""}, {""language"": ""Spanish"", ""translation"": ""Es tal la cultura de la violación con estos inmigrantes, ¡que las mujeres ni siquiera lo ven como una violación!""}, {""language"": ""German"", ""translation"": ""Die Vergewaltigungskultur bei diesen Einwanderern ist so ausgeprägt, dass die Frauen es nicht einmal als Vergewaltigung ansehen!""}, {""language"": ""Russian"", ""translation"": ""У этих иммигрантов такая культура изнасилования, что женщины даже не считают это изнасилованием!""}, {""language"": ""Turkish"", ""translation"": ""Bu göçmenler arasında öyle bir tecavüz kültürü var ki, kadınlar bunu tecavüz olarak bile görmüyor!""}, {""language"": ""Portuguese"", ""translation"": ""É uma cultura de estupro tão grande com esses imigrantes que as mulheres nem sequer veem isso como estupro!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""這些移民是一種強姦文化，婦女甚至都不認為是強姦！""}, {""language"": ""Hindi"", ""translation"": ""यह इन प्रवासियों के साथ एक बलात्कार संस्कृति है, महिलाएं इसे बलात्कार के रूप में भी नहीं देखती हैं!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""این یک فرهنگ تجاوز جنسی با این مهاجران است ، زنان حتی آن را تجاوز نمی دانند!""}, {""language"": ""Afrikaans"", ""translation"": ""Dit is so 'n verkragtingskultuur met hierdie immigrante, vroue beskou dit nie eens as verkragting nie!""}, {""language"": ""Zulu"", ""translation"": ""Yisiko lokudlwengula elinjalo nalaba abokufika, abesifazane abakuboni ngisho nokudlwengula!""}]",hate speech,"[135, 427, 733, 1031, 1330, 1620, 1917, 2193, 2490, 2775]"
N,H-34,Jewish people look violent.,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Farsi"", ""translation"": ""مردم یهودی متجاوز به نظر میرسند.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""犹太人看起来很暴力。""}, {""language"": ""Arabic"", ""translation"": ""اليهود يبدون عنيفين""}, {""language"": ""Spanish"", ""translation"": ""Los judíos parecen violentos.""}, {""language"": ""German"", ""translation"": ""Jüdische Menschen sehen gewalttätig aus.""}, {""language"": ""Russian"", ""translation"": ""Евреи выглядят жестокими.""}, {""language"": ""Turkish"", ""translation"": ""Yahudiler vahşi görünüyor.""}, {""language"": ""Portuguese"", ""translation"": ""Os judeus parecem violentos.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""猶太人看起來很暴力。""}, {""language"": ""Hindi"", ""translation"": ""यहूदी लोग हिंसक दिखते हैं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""یهودیان خشن به نظر می رسند.""}, {""language"": ""Afrikaans"", ""translation"": ""Joodse mense lyk gewelddadig.""}, {""language"": ""Zulu"", ""translation"": ""Abantu abangamaJuda babukeka benobudlova.""}]",hate speech,"[138, 430, 736, 1034, 1333, 1623, 1920, 2196, 2493, 2778]"
N,H-35,Mandatory face masks should only be applied to those ugly Asians!,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Farsi"", ""translation"": ""ماسک صورت اجباری باید تنها برای آن مردم زشت آسیایی اجباری باشد.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""强制戴口罩只适用于那些丑陋的亚洲人！""}, {""language"": ""Arabic"", ""translation"": ""يجب تطبيق أقنعة الوجه الإلزامية على هؤلاء الآسيويين القبيحين فقط!""}, {""language"": ""Spanish"", ""translation"": ""Las mascarillas obligatorias sólo deberían aplicarse a los asiáticos feos.""}, {""language"": ""German"", ""translation"": ""Obligatorische Gesichtsmasken sollten nur für diese hässlichen Asiaten gelten!""}, {""language"": ""Russian"", ""translation"": ""Обязательные маски для лица должны применяться только к этим уродливым азиатам!""}, {""language"": ""Turkish"", ""translation"": ""Zorunlu yüz maskeleri sadece o çirkin Asyalılara uygulanmalıdır!""}, {""language"": ""Portuguese"", ""translation"": ""As máscaras faciais obrigatórias devem ser aplicadas somente aos asiáticos feios!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""強制性面具應僅適用於那些醜陋的亞洲人！""}, {""language"": ""Hindi"", ""translation"": ""अनिवार्य चेहरे के मुखौटे को केवल उन बदसूरत एशियाई लोगों पर लागू किया जाना चाहिए!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""ماسک های اجباری صورت فقط باید برای آن آسیایی های زشت اعمال شود!""}, {""language"": ""Afrikaans"", ""translation"": ""Verpligte gesigmaskers moet slegs op daardie lelike Asiërs toegepas word!""}, {""language"": ""Zulu"", ""translation"": ""Imaski yobuso egunyaziwe kufanele isetshenziswe kuphela kulabo ababi base-Asia!""}]",hate speech,"[144, 436, 742, 1040, 1339, 1629, 1926, 2202, 2499, 2784]"
N,H-38,Muslims are hostile to this country and our values.,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Farsi"", ""translation"": ""مسلمانان دشمن این کشور و ارزش های ما هستند.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""穆斯林敌视这个国家和我们的价值观。""}, {""language"": ""Arabic"", ""translation"": ""المسلمون معادون لهذا البلد وقيمنا.""}, {""language"": ""Spanish"", ""translation"": ""Los musulmanes son hostiles a este país y a nuestros valores.""}, {""language"": ""German"", ""translation"": ""Die Muslime stehen diesem Land und unseren Werten feindlich gegenüber.""}, {""language"": ""Russian"", ""translation"": ""Мусульмане враждебны этой стране и нашим ценностям.""}, {""language"": ""Turkish"", ""translation"": ""Müslümanlar bu ülkeye ve değerlerimize düşmandır.""}, {""language"": ""Portuguese"", ""translation"": ""Os muçulmanos são hostis a este país e aos nossos valores.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""穆斯林對這個國家和我們的價值觀是敵對的。""}, {""language"": ""Hindi"", ""translation"": ""मुसलमान इस देश और हमारे मूल्यों के लिए शत्रुतापूर्ण हैं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""مسلمانان با این کشور و ارزشهای ما خصمانه هستند.""}, {""language"": ""Afrikaans"", ""translation"": ""Moslems is vyandig teenoor hierdie land en ons waardes.""}, {""language"": ""Zulu"", ""translation"": ""AmaSulumane anenzondo kuleli nakumanani ethu.""}]",hate speech,"[164, 456, 762, 1060, 1359, 1649, 1946, 2222, 2519, 2804]"
N,H-39,My wife belongs to me and I can do what I like to her!,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Farsi"", ""translation"": ""همسر من مطعلق به من است و میتوانم هرکاری که دوست داشته باشم با اون انجام دهم.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""我的妻子属于我，我可以对她为所欲为！""}, {""language"": ""Arabic"", ""translation"": ""زوجتي ملك لي ويمكنني أن أفعل بها ما يحلو لي!""}, {""language"": ""Spanish"", ""translation"": ""¡Mi mujer me pertenece y puedo hacer con ella lo que quiera!""}, {""language"": ""German"", ""translation"": ""Meine Frau gehört mir und ich kann mit ihr machen, was ich will!""}, {""language"": ""Russian"", ""translation"": ""Моя жена принадлежит мне, и я могу делать с ней все, что захочу!""}, {""language"": ""Turkish"", ""translation"": ""Karım bana ait ve ona istediğimi yapabilirim!""}, {""language"": ""Portuguese"", ""translation"": ""Minha esposa pertence a mim e posso fazer o que quiser com ela!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我的妻子屬於我，我可以做我喜歡的事！""}, {""language"": ""Hindi"", ""translation"": ""मेरी पत्नी मेरी है और मैं वही कर सकता हूं जो मुझे पसंद है!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""همسرم متعلق به من است و من می توانم آنچه را که دوست دارم با او انجام دهم!""}, {""language"": ""Afrikaans"", ""translation"": ""My vrou behoort aan my en ek kan doen wat ek van haar hou!""}, {""language"": ""Zulu"", ""translation"": ""Umkami ungowami futhi ngingenza engikuthandayo kuye!""}]",hate speech,"[159, 451, 757, 1055, 1354, 1644, 1941, 2217, 2514, 2799]"
N,H-40,"Our city is getting flooded with kebabs, you know the type I mean.","['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']",[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""我们的城市充斥着烤肉串，你知道我指的是哪种类型。""}, {""language"": ""Arabic"", ""translation"": ""تغرق مدينتنا بالكباب، أنت تعرف النوع الذي أعنيه.""}, {""language"": ""Spanish"", ""translation"": ""Nuestra ciudad se está inundando de kebabs, ya sabes a qué tipo me refiero.""}, {""language"": ""German"", ""translation"": ""Unsere Stadt wird mit Döner überschwemmt, Sie wissen schon, was ich meine.""}, {""language"": ""Russian"", ""translation"": ""Наш город наводнен кебабами, вы знаете, о каких я говорю.""}, {""language"": ""Turkish"", ""translation"": ""Şehrimiz kebaplarla dolup taşıyor, hangi türden bahsettiğimi biliyorsunuz.""}, {""language"": ""Portuguese"", ""translation"": ""Nossa cidade está sendo inundada por kebabs, você sabe a que tipo me refiro.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我們的城市被烤肉串淹沒了，您知道我的意思是。""}, {""language"": ""Hindi"", ""translation"": ""हमारा शहर कबाब से भर गया है, आप जानते हैं कि मेरा मतलब है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""شهر ما با کباب در حال آب شدن است ، شما نوع من را می دانید.""}, {""language"": ""Afrikaans"", ""translation"": ""Ons stad raak oorstroom met kebabs, jy weet die tipe wat ek bedoel.""}, {""language"": ""Zulu"", ""translation"": ""Idolobha lethu liyagcwala ngama-kebabs, uyalwazi uhlobo engilushoyo.""}]",hate speech,"[140, 432, 738, 1036, 1335, 1625, 1922, 2198, 2495, 2780]"
N,H-41,"The Quran says it's fine to marry your sister, it's why they're all inbred.","['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Chinese (Simplified)"", ""translation"": ""《古兰经》说：娶你的妹妹也没关系，这就是为什么他们都是近亲结婚。""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""古兰经》说，娶你的妹妹也没关系，这就是为什么他们都是近亲结婚。""}, {""language"": ""Arabic"", ""translation"": ""يقول القرآن الكريم أنه لا بأس أن تتزوج أختك، ولهذا السبب لا بأس أن تتزوج أختك.""}, {""language"": ""Spanish"", ""translation"": ""El Corán dice que está bien casarse con tu hermana, por eso son todos endogámicos.""}, {""language"": ""German"", ""translation"": ""Im Koran steht, dass es in Ordnung ist, seine Schwester zu heiraten, deshalb sind sie alle inzüchtig.""}, {""language"": ""Russian"", ""translation"": ""В Коране говорится, что жениться на сестре - это нормально, поэтому они все инбредные.""}, {""language"": ""Turkish"", ""translation"": ""Kur'an kız kardeşinle evlenmenin sorun olmadığını söylüyor, bu yüzden hepsi akraba evliliği yapıyor.""}, {""language"": ""Portuguese"", ""translation"": ""O Alcorão diz que não há problema em se casar com sua irmã, e é por isso que eles são todos consanguíneos.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""古蘭經說嫁給你的姐姐很好，這就是為什麼他們都近親。""}, {""language"": ""Hindi"", ""translation"": ""कुरान का कहना है कि आपकी बहन से शादी करना ठीक है, यही कारण है कि वे सभी इनब्रेड हैं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""قرآن می گوید ازدواج با خواهر خود خوب است ، به همین دلیل همه آنها تحت تأثیر قرار گرفته اند.""}, {""language"": ""Afrikaans"", ""translation"": ""Die Koran sê dit is goed om met jou suster te trou, daarom is hulle almal ingetrek.""}, {""language"": ""Zulu"", ""translation"": ""I-Quran ithi kuhle ukushada udadewenu, yingakho konke kufakwe.""}]",hate speech,"[152, 444, 750, 1048, 1347, 1637, 1934, 2210, 2507, 2792]"
N,H-42,The next door is a mozzie family.,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']",[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""隔壁是一个莫兹家庭。""}, {""language"": ""Arabic"", ""translation"": ""الجيران عائلة موزي.""}, {""language"": ""Spanish"", ""translation"": ""En la puerta de al lado hay una familia de topos.""}, {""language"": ""German"", ""translation"": ""Nebenan wohnt eine Mückenfamilie.""}, {""language"": ""Russian"", ""translation"": ""В соседнем доме живет семья моцци.""}, {""language"": ""Turkish"", ""translation"": ""Yan komşumuz bir mozzie ailesi.""}, {""language"": ""Portuguese"", ""translation"": ""Na casa ao lado, há uma família de mozzies.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""隔壁是一個莫茲家族。""}, {""language"": ""Hindi"", ""translation"": ""अगला दरवाजा एक मोज़ी परिवार है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""درب بعدی یک خانواده موزی است.""}, {""language"": ""Afrikaans"", ""translation"": ""Die volgende deur is 'n Mozzie -gesin.""}, {""language"": ""Zulu"", ""translation"": ""Umnyango olandelayo ungumndeni we-mozzie.""}]",hate speech,"[154, 446, 752, 1050, 1349, 1639, 1936, 2212, 2509, 2794]"
N,H-43,The thought of a world free of blacks makes me so happy.,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']",[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""一想到没有黑人的世界，我就非常高兴。""}, {""language"": ""Arabic"", ""translation"": ""فكرة عالم خالٍ من السود تجعلني سعيدة للغاية.""}, {""language"": ""Spanish"", ""translation"": ""La idea de un mundo sin negros me hace muy feliz.""}, {""language"": ""German"", ""translation"": ""Der Gedanke an eine Welt ohne Schwarze macht mich so glücklich.""}, {""language"": ""Russian"", ""translation"": ""Мысль о мире, свободном от чернокожих, делает меня таким счастливым.""}, {""language"": ""Turkish"", ""translation"": ""Siyahların olmadığı bir dünya düşüncesi beni çok mutlu ediyor.""}, {""language"": ""Portuguese"", ""translation"": ""A ideia de um mundo livre de negros me deixa muito feliz.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""一個沒有黑人的世界的想法使我感到非常高興。""}, {""language"": ""Hindi"", ""translation"": ""अश्वेतों से मुक्त दुनिया का विचार मुझे बहुत खुश करता है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""فکر دنیایی عاری از سیاهان من را بسیار خوشحال می کند.""}, {""language"": ""Afrikaans"", ""translation"": ""Die gedagte aan 'n wêreld vry van swartes maak my so gelukkig.""}, {""language"": ""Zulu"", ""translation"": ""Umcabango womhlaba ongenazo mnyama ungenza ngijabule kakhulu.""}]",hate speech,"[134, 426, 732, 1030, 1329, 1619, 1916, 2192, 2489, 2774]"
N,H-44,There is a new shop on my block with the sign of the swastika on its door. Customer on the way!,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']",[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""我所在的街区新开了一家店，门上有纳粹标志。顾客在路上！""}, {""language"": ""Arabic"", ""translation"": ""هناك متجر جديد في الحي الذي أسكن فيه يحمل علامة الصليب المعقوف على بابه. زبون في الطريق!""}, {""language"": ""Spanish"", ""translation"": ""Hay una nueva tienda en mi bloque con el signo de la esvástica en su puerta. ¡Cliente en camino!""}, {""language"": ""German"", ""translation"": ""In meinem Viertel gibt es ein neues Geschäft mit dem Hakenkreuz an der Tür. Ein Kunde ist auf dem Weg!""}, {""language"": ""Russian"", ""translation"": ""В моем квартале появился новый магазин со знаком свастики на двери. Клиент на подходе!""}, {""language"": ""Turkish"", ""translation"": ""Sokağımda kapısında gamalı haç işareti olan yeni bir dükkan var. Müşteri yolda!""}, {""language"": ""Portuguese"", ""translation"": ""Há uma nova loja em meu quarteirão com o símbolo da suástica em sua porta. Cliente a caminho!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我的街區上有一家新商店，門上有swastika的跡象。客戶在路上！""}, {""language"": ""Hindi"", ""translation"": ""अपने दरवाजे पर स्वस्तिक के संकेत के साथ मेरे ब्लॉक पर एक नई दुकान है।रास्ते में ग्राहक!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""یک فروشگاه جدید در بلوک من با نشانه Swastika روی درب آن وجود دارد.مشتری در راه!""}, {""language"": ""Afrikaans"", ""translation"": ""Daar is 'n nuwe winkel op my blok met die teken van die swastika aan die deur.Kliënt op pad!""}, {""language"": ""Zulu"", ""translation"": ""Kunesitolo esisha ebhlokini lami ngesibonakaliso se-swastika emnyango waso.Ikhasimende endleleni!""}]",hate speech,"[143, 435, 741, 1039, 1338, 1628, 1925, 2201, 2498, 2783]"
N,H-45,Trans are the opposite of nature!,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']",[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""变性人与自然相反！""}, {""language"": ""Arabic"", ""translation"": ""المتحولون عكس الطبيعة!""}, {""language"": ""Spanish"", ""translation"": ""¡Los trans son lo contrario de la naturaleza!""}, {""language"": ""German"", ""translation"": ""Trans sind das Gegenteil von Natur!""}, {""language"": ""Russian"", ""translation"": ""Трансы - полная противоположность природе!""}, {""language"": ""Turkish"", ""translation"": ""Translar doğanın tam tersidir!""}, {""language"": ""Portuguese"", ""translation"": ""As trans são o oposto da natureza!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""跨性別是自然的相反！""}, {""language"": ""Hindi"", ""translation"": ""ट्रांस प्रकृति के विपरीत हैं!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""ترانس برعکس طبیعت است!""}, {""language"": ""Afrikaans"", ""translation"": ""Trans is die teenoorgestelde van die natuur!""}, {""language"": ""Zulu"", ""translation"": ""Ukudlulisela kuphambene nemvelo!""}]",hate speech,"[168, 460, 766, 1064, 1363, 1653, 1950, 2226, 2523, 2808]"
N,H-46,Who cares what Chinese people think?,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']",[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""谁在乎中国人怎么想？""}, {""language"": ""Arabic"", ""translation"": ""من يهتم برأي الشعب الصيني؟""}, {""language"": ""Spanish"", ""translation"": ""¿A quién le importa lo que piensen los chinos?""}, {""language"": ""German"", ""translation"": ""Wen interessiert schon, was die Chinesen denken?""}, {""language"": ""Russian"", ""translation"": ""Кого волнует, что думают китайцы?""}, {""language"": ""Turkish"", ""translation"": ""Çinlilerin ne düşündüğü kimin umurunda?""}, {""language"": ""Portuguese"", ""translation"": ""Quem se importa com a opinião dos chineses?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""誰在乎中國人的想法？""}, {""language"": ""Hindi"", ""translation"": ""कौन परवाह करता है कि चीनी लोग क्या सोचते हैं?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چه کسی به آنچه مردم چین فکر می کنند اهمیت می دهد؟""}, {""language"": ""Afrikaans"", ""translation"": ""Wie gee om wat Chinese mense dink?""}, {""language"": ""Zulu"", ""translation"": ""Ngubani okhathalela lokho abantu baseChina abakucabangayo?""}]",hate speech,"[130, 422, 728, 1026, 1325, 1615, 1912, 2188, 2485, 2770]"
N,H-47,Why are black people racist?!,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']",[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""为什么黑人是种族主义者？""}, {""language"": ""Arabic"", ""translation"": ""لماذا السود عنصريون؟""}, {""language"": ""Spanish"", ""translation"": ""¡¿Por qué los negros son racistas?!""}, {""language"": ""German"", ""translation"": ""Warum sind schwarze Menschen rassistisch?!""}, {""language"": ""Russian"", ""translation"": ""Почему черные люди расисты?!""}, {""language"": ""Turkish"", ""translation"": ""Siyahlar neden ırkçı?!""}, {""language"": ""Portuguese"", ""translation"": ""Por que os negros são racistas?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""為什麼黑人是種族主義者？""}, {""language"": ""Hindi"", ""translation"": ""काले लोग नस्लवादी क्यों हैं?!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چرا افراد سیاه پوست نژادپرست هستند؟!""}, {""language"": ""Afrikaans"", ""translation"": ""Waarom is swart mense rassisties?!""}, {""language"": ""Zulu"", ""translation"": ""Kungani abantu abamnyama becwaswa ?!""}]",hate speech,"[148, 440, 746, 1044, 1343, 1633, 1930, 2206, 2503, 2788]"
N,H-48,Women are c o w s!,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']",[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""女人就是女人！""}, {""language"": ""Arabic"", ""translation"": ""المرأة هي جـ.""}, {""language"": ""Spanish"", ""translation"": ""¡Las mujeres son c o w s!""}, {""language"": ""German"", ""translation"": ""Frauen sind Kämpferinnen!""}, {""language"": ""Russian"", ""translation"": ""Женщины - это женщины!""}, {""language"": ""Turkish"", ""translation"": ""Kadınlar kadındır!""}, {""language"": ""Portuguese"", ""translation"": ""As mulheres são c o w s!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""女人是C O W S！""}, {""language"": ""Hindi"", ""translation"": ""महिलाएं c o w s हैं!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""زنان C O W S هستند!""}, {""language"": ""Afrikaans"", ""translation"": ""Vroue is c o w s!""}, {""language"": ""Zulu"", ""translation"": ""Abesifazane bangu-c o w s!""}]",hate speech,"[151, 443, 749, 1047, 1346, 1636, 1933, 2209, 2506, 2791]"
N,H-49,Women can not reproduce kids but men can in all cases.,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']",[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""女人不能生育孩子，但男人在任何情况下都可以。""}, {""language"": ""Arabic"", ""translation"": ""لا تستطيع النساء إنجاب الأطفال ولكن الرجال يستطيعون ذلك في جميع الحالات.""}, {""language"": ""Spanish"", ""translation"": ""Las mujeres no pueden reproducir hijos, pero los hombres sí en todos los casos.""}, {""language"": ""German"", ""translation"": ""Frauen können keine Kinder zeugen, aber Männer können es in jedem Fall.""}, {""language"": ""Russian"", ""translation"": ""Женщины не могут воспроизводить детей, а мужчины могут во всех случаях.""}, {""language"": ""Turkish"", ""translation"": ""Kadınlar çocuk doğuramaz ama erkekler her durumda doğurabilir.""}, {""language"": ""Portuguese"", ""translation"": ""As mulheres não podem reproduzir filhos, mas os homens podem em todos os casos.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""女人不能複制孩子，但男性在所有情況下都可以。""}, {""language"": ""Hindi"", ""translation"": ""महिलाएं बच्चों को पुन: पेश नहीं कर सकती हैं, लेकिन पुरुष सभी मामलों में कर सकते हैं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""زنان نمی توانند بچه ها را بازتولید کنند اما مردان در همه موارد می توانند.""}, {""language"": ""Afrikaans"", ""translation"": ""Vroue kan kinders nie weergee nie, maar mans kan in alle gevalle.""}, {""language"": ""Zulu"", ""translation"": ""Abesifazane abakwazi ukuzala izingane kepha amadoda angakwazi kuzo zonke izimo.""}]",hate speech,"[129, 421, 727, 1025, 1324, 1614, 1911, 2187, 2484, 2769]"
N,H-50,Zionists are the shabbiest!,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']",[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""犹太复国主义者是最卑鄙的！""}, {""language"": ""Arabic"", ""translation"": ""الصهاينة هم الأكثر رعونة!""}, {""language"": ""Spanish"", ""translation"": ""¡Los sionistas son lo más!""}, {""language"": ""German"", ""translation"": ""Zionisten sind die schäbigsten!""}, {""language"": ""Russian"", ""translation"": ""Сионисты - это самые отвратительные люди!""}, {""language"": ""Turkish"", ""translation"": ""Siyonistler en edepsizler!""}, {""language"": ""Portuguese"", ""translation"": ""Os sionistas são os mais desonestos!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""猶太復國主義者是最卑鄙的！""}, {""language"": ""Hindi"", ""translation"": ""Zionists Shabbiest हैं!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""صهیونیست ها Shabbiest هستند!""}, {""language"": ""Afrikaans"", ""translation"": ""Sioniste is die skuurste!""}, {""language"": ""Zulu"", ""translation"": ""Ama-Zionists anguShabbiest!""}]",hate speech,"[166, 458, 764, 1062, 1361, 1651, 1948, 2224, 2521, 2806]"
N,H-52,Muslims should be banned from entering EU countries.,"[""Egypt"", ""Saudi Arabia""]","[{""language"": ""Arabic"", ""translation"": ""يجب منع المسلمين من دخول دول الاتحاد الأوربي.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""应禁止穆斯林进入欧盟国家。""}, {""language"": ""Arabic"", ""translation"": ""يجب منع المسلمين من دخول دول الاتحاد الأوروبي.""}, {""language"": ""Spanish"", ""translation"": ""Debería prohibirse la entrada de musulmanes en los países de la UE.""}, {""language"": ""German"", ""translation"": ""Muslimen sollte die Einreise in EU-Länder untersagt werden.""}, {""language"": ""Russian"", ""translation"": ""Мусульманам следует запретить въезд в страны ЕС.""}, {""language"": ""Turkish"", ""translation"": ""Müslümanların AB ülkelerine girişi yasaklanmalıdır.""}, {""language"": ""Portuguese"", ""translation"": ""Os muçulmanos deveriam ser proibidos de entrar nos países da UE.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""應禁止穆斯林進入歐盟國家。""}, {""language"": ""Hindi"", ""translation"": ""मुसलमानों को यूरोपीय संघ के देशों में प्रवेश करने पर प्रतिबंध लगा दिया जाना चाहिए।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""مسلمانان باید از ورود به کشورهای اتحادیه اروپا ممنوع شوند.""}, {""language"": ""Afrikaans"", ""translation"": ""Moslems moet verbied word om die EU -lande binne te gaan.""}, {""language"": ""Zulu"", ""translation"": ""AmaSulumane kufanele avinjelwe ekungeneni amazwe e-EU.""}]",hate_speech,[2]
